Valuation ID,Item,Item Primary Key,Category,Subcategory,Unit,Item Amount,Item Unit Value,Inventory Value
INV-2025-04,"Basil, Fresh",PRD-019,Produce & Meat,Produce,case of 12 bunches,11,25.44,279.84
INV-2025-04,"Ginger, Fresh",PRD-020,Produce & Meat,Produce,10 lb case,17,31.09,528.53
INV-2025-04,"Ground Beef, 80/20",PRD-021,Produce & Meat,Meat,case,6,5.3,31.8
INV-2025-04,"Chicken Breast, Boneless",PRD-022,Produce & Meat,Meat,case,17,4.63,78.71
INV-2025-04,"Chicken Thighs, Boneless",PRD-023,Produce & Meat,Meat,case,2,4.14,8.28
INV-2025-04,Pork Shoulder,PRD-024,Produce & Meat,Meat,case,2,3.61,7.22
INV-2025-04,"Bacon, Sliced",PRD-025,Produce & Meat,Meat,15 lb case,6,70.62,423.72
INV-2025-04,NY Strip Steak,PRD-026,Produce & Meat,Meat,case,25,15.5,387.5
INV-2025-04,Ribeye Steak,PRD-027,Produce & Meat,Meat,case,15,18.18,272.7
INV-2025-04,Ground Pork,PRD-028,Produce & Meat,Meat,case,11,3.71,40.81
INV-2025-04,"Salmon Fillet, Fresh",PRD-029,Produce & Meat,Seafood,case,5,12.37,61.85
INV-2025-04,"Shrimp, Fresh 16/20",PRD-030,Produce & Meat,Seafood,case,15,12.09,181.35
INV-2025-04,"To-Go Containers, 32oz",SUP-001,Supplies,To-Go,case of 150,89,36.16,3218.24
INV-2025-04,"To-Go Cups, 16oz",SUP-002,Supplies,To-Go,case of 1000,24,69.86,1676.64
INV-2025-04,"To-Go Cup Lids, Dome",SUP-003,Supplies,To-Go,case of 1000,73,32.79,2393.67
INV-2025-04,"Paper Bags, Kraft",SUP-004,Supplies,To-Go,case of 500,12,33.29,399.48
INV-2025-04,"Napkins, Dinner",SUP-005,Supplies,Disposable,case of 3000,83,31.21,2590.43
INV-2025-04,"Straws, Wrapped",SUP-006,Supplies,Disposable,box of 500,28,9.35,261.8
INV-2025-04,"Plastic Cutlery, Forks",SUP-007,Supplies,Disposable,box of 1000,10,19.36,193.6
INV-2025-04,"Plastic Cutlery, Spoons",SUP-008,Supplies,Disposable,box of 1000,40,17.43,697.2
INV-2025-04,Toothpicks,SUP-009,Supplies,Disposable,box of 1000,33,4.32,142.56
INV-2025-04,"Dish Soap, Concentrate",SUP-010,Supplies,Cleaning,1 gal jug,20,25.7,514.0
INV-2025-04,"Degreaser, Kitchen",SUP-011,Supplies,Cleaning,1 gal jug,56,19.52,1093.12
INV-2025-04,Sanitizer Solution,SUP-012,Supplies,Cleaning,1 gal jug,77,18.15,1397.55
INV-2025-04,Bleach,SUP-013,Supplies,Cleaning,1 gal jug,74,7.87,582.38
INV-2025-04,Glass Cleaner,SUP-014,Supplies,Cleaning,1 gal jug,59,16.57,977.63
INV-2025-04,"Paper Towels, Roll",SUP-015,Supplies,Paper Goods,case of 12,15,42.23,633.45
INV-2025-04,"Toilet Paper, Roll",SUP-016,Supplies,Paper Goods,case of 48,57,41.25,2351.25
INV-2025-04,Butcher Paper Roll,SUP-017,Supplies,Paper Goods,roll,12,30.07,360.84
INV-2025-04,Parchment Paper Sheets,SUP-018,Supplies,Paper Goods,box of 1000,18,39.38,708.84
INV-2025-04,Plastic Wrap Roll,SUP-019,Supplies,Wrap/Film,roll,94,20.35,1912.9
INV-2025-04,Aluminum Foil Roll,SUP-020,Supplies,Wrap/Film,roll,84,31.65,2658.6
INV-2025-04,"Disposable Gloves, Nitrile",SUP-021,Supplies,Gloves,case of 1000,52,53.6,2787.2
INV-2025-04,"Disposable Gloves, Vinyl",SUP-022,Supplies,Gloves,case of 1000,55,36.44,2004.2
INV-2025-04,Food Storage Containers,SUP-023,Supplies,Storage,case of 100,92,34.92,3212.64
INV-2025-04,Container Lids,SUP-024,Supplies,Storage,case of 100,97,24.66,2392.02
INV-2025-04,"Deli Cups w/ Lids, 8oz",SUP-025,Supplies,Storage,case of 500,99,37.07,3669.93
INV-2025-04,Hand Soap,SUP-026,Supplies,Chemical,1 gal jug,33,17.05,562.65
INV-2025-04,Hand Sanitizer,SUP-027,Supplies,Chemical,1 gal jug,18,20.87,375.66
INV-2025-04,Chafing Fuel Cans,SUP-028,Supplies,Small Wares,case of 24,68,36.76,2499.68
INV-2025-04,Aluminum Steam Table Pans,SUP-029,Supplies,Small Wares,case of 50,35,51.82,1813.7
INV-2025-04,"Menu Paper, Cardstock",SUP-030,Supplies,Menu/Marketing,ream of 500,35,21.39,748.65
INV-2025-05,Coca-Cola Syrup BIB,NAB-001,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,37,66.69,2467.53
INV-2025-05,Diet Coke Syrup BIB,NAB-002,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,39,59.65,2326.35
INV-2025-05,Sprite Syrup BIB,NAB-003,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,7,71.31,499.17
INV-2025-05,Ginger Ale Syrup BIB,NAB-004,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,17,64.52,1096.84
INV-2025-05,Still Water 16.9oz,NAB-005,Non-Alcoholic Beverage,Bottled Water,case of 24,8,7.27,58.16
INV-2025-05,Sparkling Water 12oz,NAB-006,Non-Alcoholic Beverage,Bottled Water,case of 24,26,16.74,435.24
INV-2025-05,Orange Juice Concentrate,NAB-007,Non-Alcoholic Beverage,Juice,gallon,28,11.6,324.8
INV-2025-05,Cranberry Juice Cocktail,NAB-008,Non-Alcoholic Beverage,Juice,gallon,30,9.46,283.8
INV-2025-05,Pineapple Juice,NAB-009,Non-Alcoholic Beverage,Juice,46 oz can,29,4.29,124.41
INV-2025-05,Lemon Juice (bottled),NAB-010,Non-Alcoholic Beverage,Juice,32 oz bottle,16,4.65,74.4
INV-2025-05,Lime Juice (bottled),NAB-011,Non-Alcoholic Beverage,Juice,32 oz bottle,36,4.19,150.84
INV-2025-05,"Espresso Beans, Dark Roast",NAB-012,Non-Alcoholic Beverage,Coffee,5 lb bag,38,41.25,1567.5
INV-2025-05,"Drip Coffee, Medium Roast",NAB-013,Non-Alcoholic Beverage,Coffee,2 lb bag,10,17.37,173.7
INV-2025-05,"Decaf Coffee, Medium Roast",NAB-014,Non-Alcoholic Beverage,Coffee,2 lb bag,10,18.11,181.1
INV-2025-05,Black Tea Bags,NAB-015,Non-Alcoholic Beverage,Tea,box of 100,16,15.42,246.72
INV-2025-05,Green Tea Bags,NAB-016,Non-Alcoholic Beverage,Tea,box of 100,25,14.26,356.5
INV-2025-05,Herbal Chamomile Tea Bags,NAB-017,Non-Alcoholic Beverage,Tea,box of 100,25,17.07,426.75
INV-2025-05,Red Bull 8.4oz,NAB-018,Non-Alcoholic Beverage,Energy/Sports,case of 24,24,36.61,878.64
INV-2025-05,Gatorade Fruit Punch,NAB-019,Non-Alcoholic Beverage,Energy/Sports,case of 24,32,20.65,660.8
INV-2025-05,Whole Milk,NAB-020,Non-Alcoholic Beverage,Milk/Dairy Bev,half gallon,33,2.65,87.45
INV-2025-05,Oat Milk,NAB-021,Non-Alcoholic Beverage,Milk/Dairy Bev,32 oz carton,7,6.08,42.56
INV-2025-05,"Almond Milk, Unsweetened",NAB-022,Non-Alcoholic Beverage,Milk/Dairy Bev,32 oz carton,27,4.35,117.45
INV-2025-05,Root Beer Syrup BIB,NAB-023,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,32,56.17,1797.44
INV-2025-05,Club Soda Canister,NAB-024,Non-Alcoholic Beverage,Soda,5 gal canister,8,15.03,120.24
INV-2025-05,Grapefruit Juice,NAB-025,Non-Alcoholic Beverage,Juice,46 oz can,30,5.57,167.1
INV-2025-05,Tomato Juice,NAB-026,Non-Alcoholic Beverage,Juice,46 oz can,15,4.98,74.7
INV-2025-05,Sparkling Lemon Water 12oz,NAB-027,Non-Alcoholic Beverage,Bottled Water,case of 24,14,17.54,245.56
INV-2025-05,Cold Brew Concentrate,NAB-028,Non-Alcoholic Beverage,Coffee,gallon,33,18.99,626.67
INV-2025-05,Half & Half,NAB-029,Non-Alcoholic Beverage,Milk/Dairy Bev,quart,9,4.57,41.13
INV-2025-05,Powerade Blue,NAB-030,Non-Alcoholic Beverage,Energy/Sports,case of 24,28,17.2,481.6
INV-2025-05,Domestic Draft Lager Keg,ALC-001,Alcoholic Beverage,Beer,1/2 barrel keg,21,105.34,2212.14
INV-2025-05,Craft IPA Keg,ALC-002,Alcoholic Beverage,Beer,1/6 barrel keg,7,115.14,805.98
INV-2025-05,"Mexican Lager, Bottled",ALC-003,Alcoholic Beverage,Beer,case of 24,14,39.15,548.1
INV-2025-05,"Wheat Beer, Bottled",ALC-004,Alcoholic Beverage,Beer,case of 24,27,30.68,828.36
INV-2025-05,Light Lager Draft Keg,ALC-005,Alcoholic Beverage,Beer,1/2 barrel keg,7,95.04,665.28
INV-2025-05,"Cabernet Sauvignon, House Red",ALC-006,Alcoholic Beverage,Wine,case of 12,15,79.69,1195.35
INV-2025-05,"Chardonnay, House White",ALC-007,Alcoholic Beverage,Wine,case of 12,11,79.78,877.58
INV-2025-05,Pinot Noir,ALC-008,Alcoholic Beverage,Wine,case of 12,6,121.03,726.18
INV-2025-05,Sauvignon Blanc,ALC-009,Alcoholic Beverage,Wine,case of 12,8,101.28,810.24
INV-2025-05,Prosecco,ALC-010,Alcoholic Beverage,Wine,case of 12,15,120.54,1808.1
INV-2025-05,Rosé,ALC-011,Alcoholic Beverage,Wine,case of 12,6,85.06,510.36
INV-2025-05,"Vodka, Well",ALC-012,Alcoholic Beverage,Spirits,1.75L bottle,11,25.83,284.13
INV-2025-05,"Vodka, Premium",ALC-013,Alcoholic Beverage,Spirits,1L bottle,9,35.71,321.39
INV-2025-05,"Gin, Well",ALC-014,Alcoholic Beverage,Spirits,1.75L bottle,12,22.05,264.6
INV-2025-05,"Tequila, Blanco Premium",ALC-015,Alcoholic Beverage,Spirits,1L bottle,18,32.93,592.74
INV-2025-05,"Tequila, Reposado Premium",ALC-016,Alcoholic Beverage,Spirits,1L bottle,7,48.12,336.84
INV-2025-05,"Bourbon, Well",ALC-017,Alcoholic Beverage,Spirits,1.75L bottle,17,28.42,483.14
INV-2025-05,"Bourbon, Premium",ALC-018,Alcoholic Beverage,Spirits,750ml bottle,25,43.55,1088.75
INV-2025-05,"Rum, White",ALC-019,Alcoholic Beverage,Spirits,1.75L bottle,5,20.91,104.55
INV-2025-05,"Rum, Spiced",ALC-020,Alcoholic Beverage,Spirits,1L bottle,30,22.3,669.0
INV-2025-05,"Whiskey, Rye",ALC-021,Alcoholic Beverage,Spirits,750ml bottle,24,36.82,883.68
INV-2025-05,"Scotch, Blended",ALC-022,Alcoholic Beverage,Spirits,750ml bottle,5,29.78,148.9
INV-2025-05,Triple Sec,ALC-023,Alcoholic Beverage,Liqueur,1L bottle,12,16.57,198.84
INV-2025-05,Coffee Liqueur,ALC-024,Alcoholic Beverage,Liqueur,750ml bottle,30,24.3,729.0
INV-2025-05,Amaretto,ALC-025,Alcoholic Beverage,Liqueur,750ml bottle,25,22.99,574.75
INV-2025-05,"Stout, Bottled",ALC-026,Alcoholic Beverage,Beer,case of 24,23,41.66,958.18
INV-2025-05,Non-Alcoholic Beer,ALC-027,Alcoholic Beverage,Beer,case of 24,14,35.25,493.5
INV-2025-05,"Champagne, Brut",ALC-028,Alcoholic Beverage,Wine,case of 6,6,126.56,759.36
INV-2025-05,Mezcal,ALC-029,Alcoholic Beverage,Spirits,750ml bottle,28,39.34,1101.52
INV-2025-05,"Vermouth, Dry",ALC-030,Alcoholic Beverage,Liqueur,1L bottle,28,12.42,347.76
INV-2025-05,All-Purpose Flour,DRY-001,Dry Goods & Spices,Flour,50 lb bag,28,22.73,636.44
INV-2025-05,Bread Flour,DRY-002,Dry Goods & Spices,Flour,50 lb bag,28,24.44,684.32
INV-2025-05,Cornmeal,DRY-003,Dry Goods & Spices,Flour,25 lb bag,40,15.91,636.4
INV-2025-05,"White Rice, Long Grain",DRY-004,Dry Goods & Spices,Grain,50 lb bag,10,33.01,330.1
INV-2025-05,Jasmine Rice,DRY-005,Dry Goods & Spices,Grain,50 lb bag,30,36.65,1099.5
INV-2025-05,Quinoa,DRY-006,Dry Goods & Spices,Grain,10 lb bag,35,29.64,1037.4
INV-2025-05,"Spaghetti, Dry",DRY-007,Dry Goods & Spices,Pasta,20 lb case,31,21.91,679.21
INV-2025-05,"Penne, Dry",DRY-008,Dry Goods & Spices,Pasta,20 lb case,9,17.33,155.97
INV-2025-05,"Black Beans, Dry",DRY-009,Dry Goods & Spices,Legume,25 lb bag,25,22.99,574.75
INV-2025-05,"Pinto Beans, Dry",DRY-010,Dry Goods & Spices,Legume,25 lb bag,33,21.87,721.71
INV-2025-05,Granulated Sugar,DRY-011,Dry Goods & Spices,Sugar,50 lb bag,38,24.5,931.0
INV-2025-05,Brown Sugar,DRY-012,Dry Goods & Spices,Sugar,25 lb bag,40,17.89,715.6
INV-2025-05,Powdered Sugar,DRY-013,Dry Goods & Spices,Sugar,25 lb bag,16,21.74,347.84
INV-2025-05,Kosher Salt,DRY-014,Dry Goods & Spices,Spice,25 lb bag,13,10.19,132.47
INV-2025-05,"Black Pepper, Ground",DRY-015,Dry Goods & Spices,Spice,1 lb bag,8,14.54,116.32
INV-2025-05,"Paprika, Smoked",DRY-016,Dry Goods & Spices,Spice,1 lb bag,38,9.44,358.72
INV-2025-05,"Cumin, Ground",DRY-017,Dry Goods & Spices,Spice,1 lb bag,15,12.48,187.2
INV-2025-05,Chili Powder,DRY-018,Dry Goods & Spices,Spice,1 lb bag,50,8.86,443.0
INV-2025-05,Garlic Powder,DRY-019,Dry Goods & Spices,Spice,1 lb bag,38,8.96,340.48
INV-2025-05,Onion Powder,DRY-020,Dry Goods & Spices,Spice,1 lb bag,10,8.94,89.4
INV-2025-05,Cayenne Pepper,DRY-021,Dry Goods & Spices,Spice,1 lb bag,45,10.17,457.65
INV-2025-05,"Oregano, Dried",DRY-022,Dry Goods & Spices,Spice,1 lb bag,22,12.46,274.12
INV-2025-05,"Cinnamon, Ground",DRY-023,Dry Goods & Spices,Spice,1 lb bag,24,9.47,227.28
INV-2025-05,Baking Powder,DRY-024,Dry Goods & Spices,Baking,10 lb can,10,19.27,192.7
INV-2025-05,Baking Soda,DRY-025,Dry Goods & Spices,Baking,12 lb box,15,10.56,158.4
INV-2025-05,Cocoa Powder,DRY-026,Dry Goods & Spices,Baking,5 lb bag,42,20.06,842.52
INV-2025-05,Panko Bread Crumbs,DRY-027,Dry Goods & Spices,Breading,25 lb case,47,34.46,1619.62
INV-2025-05,Seasoned Bread Crumbs,DRY-028,Dry Goods & Spices,Breading,25 lb case,43,29.41,1264.63
INV-2025-05,Sesame Seeds,DRY-029,Dry Goods & Spices,Nuts/Seeds,5 lb bag,41,19.02,779.82
INV-2025-05,Sliced Almonds,DRY-030,Dry Goods & Spices,Nuts/Seeds,5 lb bag,6,27.74,166.44
INV-2025-05,Frozen Peas,FRZ-001,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,21,25.66,538.86
INV-2025-05,Frozen Corn,FRZ-002,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,31,24.99,774.69
INV-2025-05,Frozen Broccoli Florets,FRZ-003,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,6,29.66,177.96
INV-2025-05,"Frozen Spinach, Chopped",FRZ-004,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,39,25.41,990.99
INV-2025-05,"French Fries, Straight Cut",FRZ-005,Frozen/Refrigerated Goods,Frozen Potato,30 lb case,24,33.38,801.12
INV-2025-05,Tater Tots,FRZ-006,Frozen/Refrigerated Goods,Frozen Potato,30 lb case,30,29.96,898.8
INV-2025-05,"Hash Browns, Shredded",FRZ-007,Frozen/Refrigerated Goods,Frozen Potato,20 lb case,9,28.46,256.14
INV-2025-05,"Dinner Rolls, Par-Baked",FRZ-008,Frozen/Refrigerated Goods,Frozen Bread,case of 200,15,38.91,583.65
INV-2025-05,Pizza Dough Balls,FRZ-009,Frozen/Refrigerated Goods,Frozen Bread,case of 40,35,39.36,1377.6
INV-2025-05,Vanilla Ice Cream,FRZ-010,Frozen/Refrigerated Goods,Frozen Dessert,3 gal tub,26,26.57,690.82
INV-2025-05,Chocolate Ice Cream,FRZ-011,Frozen/Refrigerated Goods,Frozen Dessert,3 gal tub,25,30.07,751.75
INV-2025-05,"Cheesecake, Uncut",FRZ-012,Frozen/Refrigerated Goods,Frozen Dessert,10 inch,25,20.43,510.75
INV-2025-05,Frozen Mixed Berries,FRZ-013,Frozen/Refrigerated Goods,Frozen Fruit,10 lb bag,27,36.95,997.65
INV-2025-05,Frozen Mango Chunks,FRZ-014,Frozen/Refrigerated Goods,Frozen Fruit,10 lb bag,13,27.09,352.17
INV-2025-05,Shredded Mozzarella,FRZ-015,Frozen/Refrigerated Goods,Dairy,5 lb bag,37,18.92,700.04
INV-2025-05,Shredded Cheddar,FRZ-016,Frozen/Refrigerated Goods,Dairy,5 lb bag,25,17.59,439.75
INV-2025-05,"Parmesan, Grated",FRZ-017,Frozen/Refrigerated Goods,Dairy,5 lb bag,12,33.09,397.08
INV-2025-05,Cream Cheese,FRZ-018,Frozen/Refrigerated Goods,Dairy,3 lb block,20,11.51,230.2
INV-2025-05,"Butter, Unsalted",FRZ-019,Frozen/Refrigerated Goods,Dairy,36 lb case,8,106.68,853.44
INV-2025-05,Heavy Cream,FRZ-020,Frozen/Refrigerated Goods,Dairy,quart,29,5.39,156.31
INV-2025-05,Sour Cream,FRZ-021,Frozen/Refrigerated Goods,Dairy,5 lb tub,31,14.7,455.7
INV-2025-05,"Eggs, Large",FRZ-022,Frozen/Refrigerated Goods,Dairy,case of 15 dz,15,56.89,853.35
INV-2025-05,"Frozen Shrimp, 21/25",FRZ-023,Frozen/Refrigerated Goods,Frozen Protein,5 lb bag,25,60.14,1503.5
INV-2025-05,Frozen Chicken Wings,FRZ-024,Frozen/Refrigerated Goods,Frozen Protein,40 lb case,15,104.98,1574.7
INV-2025-05,Frozen Salmon Fillets,FRZ-025,Frozen/Refrigerated Goods,Frozen Protein,10 lb box,37,96.58,3573.46
INV-2025-05,Mozzarella Sticks,FRZ-026,Frozen/Refrigerated Goods,Frozen Appetizer,case of 240,24,57.61,1382.64
INV-2025-05,"Spring Rolls, Vegetable",FRZ-027,Frozen/Refrigerated Goods,Frozen Appetizer,case of 100,10,66.06,660.6
INV-2025-05,"Yogurt, Plain",FRZ-028,Frozen/Refrigerated Goods,Dairy,5 lb tub,37,14.05,519.85
INV-2025-05,Frozen Diced Onions,FRZ-029,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,20,25.22,504.4
INV-2025-05,"Pie Crust, Frozen 9in",FRZ-030,Frozen/Refrigerated Goods,Frozen Dessert,case of 24,27,30.31,818.37
INV-2025-05,Canola Oil,LIQ-001,Liquids/Pastes/Sauces,Oil,35 lb jug,12,42.56,510.72
INV-2025-05,"Olive Oil, Extra Virgin",LIQ-002,Liquids/Pastes/Sauces,Oil,3 L tin,29,26.87,779.23
INV-2025-05,Vegetable Oil,LIQ-003,Liquids/Pastes/Sauces,Oil,35 lb jug,18,37.71,678.78
INV-2025-05,Sesame Oil,LIQ-004,Liquids/Pastes/Sauces,Oil,1 gal jug,3,29.8,89.4
INV-2025-05,White Vinegar,LIQ-005,Liquids/Pastes/Sauces,Vinegar,1 gal jug,16,6.88,110.08
INV-2025-05,Balsamic Vinegar,LIQ-006,Liquids/Pastes/Sauces,Vinegar,1 gal jug,11,26.44,290.84
INV-2025-05,Rice Wine Vinegar,LIQ-007,Liquids/Pastes/Sauces,Vinegar,1 gal jug,27,19.58,528.66
INV-2025-05,Soy Sauce,LIQ-008,Liquids/Pastes/Sauces,Sauce,1 gal jug,4,12.49,49.96
INV-2025-05,Hot Sauce,LIQ-009,Liquids/Pastes/Sauces,Sauce,1 gal jug,21,23.93,502.53
INV-2025-05,Worcestershire Sauce,LIQ-010,Liquids/Pastes/Sauces,Sauce,1 gal jug,14,17.73,248.22
INV-2025-05,BBQ Sauce,LIQ-011,Liquids/Pastes/Sauces,Sauce,1 gal jug,5,16.32,81.6
INV-2025-05,Buffalo Wing Sauce,LIQ-012,Liquids/Pastes/Sauces,Sauce,1 gal jug,17,22.31,379.27
INV-2025-05,Teriyaki Sauce,LIQ-013,Liquids/Pastes/Sauces,Sauce,1 gal jug,11,19.2,211.2
INV-2025-05,Ranch Dressing,LIQ-014,Liquids/Pastes/Sauces,Sauce,1 gal jug,22,20.7,455.4
INV-2025-05,Caesar Dressing,LIQ-015,Liquids/Pastes/Sauces,Sauce,1 gal jug,6,18.04,108.24
INV-2025-05,"Vinaigrette, Balsamic",LIQ-016,Liquids/Pastes/Sauces,Sauce,1 gal jug,6,21.15,126.9
INV-2025-05,Tomato Paste,LIQ-017,Liquids/Pastes/Sauces,Paste,#10 can,28,13.19,369.32
INV-2025-05,Garlic Paste,LIQ-018,Liquids/Pastes/Sauces,Paste,4 lb tub,20,16.97,339.4
INV-2025-05,Ginger Paste,LIQ-019,Liquids/Pastes/Sauces,Paste,4 lb tub,27,17.15,463.05
INV-2025-05,"Curry Paste, Red",LIQ-020,Liquids/Pastes/Sauces,Paste,14 oz can,22,6.27,137.94
INV-2025-05,Crushed Tomatoes,LIQ-021,Liquids/Pastes/Sauces,Canned Tomato,#10 can,19,9.83,186.77
INV-2025-05,Diced Tomatoes,LIQ-022,Liquids/Pastes/Sauces,Canned Tomato,#10 can,4,8.12,32.48
INV-2025-05,Tomato Puree,LIQ-023,Liquids/Pastes/Sauces,Canned Tomato,#10 can,13,8.55,111.15
INV-2025-05,"Chicken Stock, Liquid",LIQ-024,Liquids/Pastes/Sauces,Stock/Broth,1 gal jug,19,15.53,295.07
INV-2025-05,"Beef Stock, Liquid",LIQ-025,Liquids/Pastes/Sauces,Stock/Broth,1 gal jug,22,17.7,389.4
INV-2025-05,"Vegetable Stock, Liquid",LIQ-026,Liquids/Pastes/Sauces,Stock/Broth,1 gal jug,7,16.3,114.1
INV-2025-05,Marinara Sauce,LIQ-027,Liquids/Pastes/Sauces,Sauce,#10 can,22,12.9,283.8
INV-2025-05,Alfredo Sauce,LIQ-028,Liquids/Pastes/Sauces,Sauce,4 lb tub,15,19.2,288.0
INV-2025-05,Sriracha,LIQ-029,Liquids/Pastes/Sauces,Sauce,1 gal jug,26,24.66,641.16
INV-2025-05,Honey,LIQ-030,Liquids/Pastes/Sauces,Honey/Syrup,5 lb jug,21,18.68,392.28
INV-2025-05,Romaine Lettuce,PRD-001,Produce & Meat,Produce,case of 24 heads,18,34.29,617.22
INV-2025-05,Iceberg Lettuce,PRD-002,Produce & Meat,Produce,case of 24 heads,24,27.6,662.4
INV-2025-05,"Tomatoes, Roma",PRD-003,Produce & Meat,Produce,25 lb case,17,38.47,653.99
INV-2025-05,"Onions, Yellow",PRD-004,Produce & Meat,Produce,50 lb bag,13,23.78,309.14
INV-2025-05,"Garlic, Fresh",PRD-005,Produce & Meat,Produce,10 lb case,5,39.77,198.85
INV-2025-05,"Bell Peppers, Green",PRD-006,Produce & Meat,Produce,25 lb case,20,38.13,762.6
INV-2025-05,"Bell Peppers, Red",PRD-007,Produce & Meat,Produce,25 lb case,25,44.73,1118.25
INV-2025-05,Avocados,PRD-008,Produce & Meat,Produce,case of 48,22,61.32,1349.04
INV-2025-05,Limes,PRD-009,Produce & Meat,Produce,case of 200,17,38.13,648.21
INV-2025-05,Lemons,PRD-010,Produce & Meat,Produce,case of 165,22,40.92,900.24
INV-2025-05,"Potatoes, Russet",PRD-011,Produce & Meat,Produce,50 lb bag,20,32.55,651.0
INV-2025-05,Carrots,PRD-012,Produce & Meat,Produce,25 lb bag,25,22.87,571.75
INV-2025-05,Celery,PRD-013,Produce & Meat,Produce,case of 30,17,28.37,482.29
INV-2025-05,"Mushrooms, White Button",PRD-014,Produce & Meat,Produce,10 lb case,22,34.71,763.62
INV-2025-05,Cilantro,PRD-015,Produce & Meat,Produce,case of 30 bunches,14,22.77,318.78
INV-2025-05,Jalapeños,PRD-016,Produce & Meat,Produce,10 lb case,23,17.17,394.91
INV-2025-05,Cucumbers,PRD-017,Produce & Meat,Produce,case of 24,20,21.75,435.0
INV-2025-05,"Spinach, Fresh",PRD-018,Produce & Meat,Produce,4 lb case,5,18.4,92.0
INV-2025-05,"Basil, Fresh",PRD-019,Produce & Meat,Produce,case of 12 bunches,16,23.14,370.24
INV-2025-05,"Ginger, Fresh",PRD-020,Produce & Meat,Produce,10 lb case,6,29.72,178.32
INV-2025-05,"Ground Beef, 80/20",PRD-021,Produce & Meat,Meat,case,8,5.02,40.16
INV-2025-05,"Chicken Breast, Boneless",PRD-022,Produce & Meat,Meat,case,21,4.98,104.58
INV-2025-05,"Chicken Thighs, Boneless",PRD-023,Produce & Meat,Meat,case,25,4.03,100.75
INV-2025-05,Pork Shoulder,PRD-024,Produce & Meat,Meat,case,24,3.54,84.96
INV-2025-05,"Bacon, Sliced",PRD-025,Produce & Meat,Meat,15 lb case,8,70.75,566.0
INV-2025-05,NY Strip Steak,PRD-026,Produce & Meat,Meat,case,23,15.18,349.14
INV-2025-05,Ribeye Steak,PRD-027,Produce & Meat,Meat,case,14,18.81,263.34
INV-2025-05,Ground Pork,PRD-028,Produce & Meat,Meat,case,7,3.85,26.95
INV-2025-05,"Salmon Fillet, Fresh",PRD-029,Produce & Meat,Seafood,case,19,13.0,247.0
INV-2025-05,"Shrimp, Fresh 16/20",PRD-030,Produce & Meat,Seafood,case,13,12.16,158.08
INV-2025-05,"To-Go Containers, 32oz",SUP-001,Supplies,To-Go,case of 150,97,37.24,3612.28
INV-2025-05,"To-Go Cups, 16oz",SUP-002,Supplies,To-Go,case of 1000,98,63.79,6251.42
INV-2025-05,"To-Go Cup Lids, Dome",SUP-003,Supplies,To-Go,case of 1000,71,30.7,2179.7
INV-2025-05,"Paper Bags, Kraft",SUP-004,Supplies,To-Go,case of 500,41,31.45,1289.45
INV-2025-05,"Napkins, Dinner",SUP-005,Supplies,Disposable,case of 3000,48,31.12,1493.76
INV-2025-05,"Straws, Wrapped",SUP-006,Supplies,Disposable,box of 500,48,10.09,484.32
INV-2025-05,"Plastic Cutlery, Forks",SUP-007,Supplies,Disposable,box of 1000,100,18.12,1812.0
INV-2025-05,"Plastic Cutlery, Spoons",SUP-008,Supplies,Disposable,box of 1000,100,17.21,1721.0
INV-2025-05,Toothpicks,SUP-009,Supplies,Disposable,box of 1000,71,4.11,291.81
INV-2025-05,"Dish Soap, Concentrate",SUP-010,Supplies,Cleaning,1 gal jug,45,24.73,1112.85
INV-2025-05,"Degreaser, Kitchen",SUP-011,Supplies,Cleaning,1 gal jug,83,21.56,1789.48
INV-2025-05,Sanitizer Solution,SUP-012,Supplies,Cleaning,1 gal jug,58,19.16,1111.28
INV-2025-05,Bleach,SUP-013,Supplies,Cleaning,1 gal jug,60,8.2,492.0
INV-2025-05,Glass Cleaner,SUP-014,Supplies,Cleaning,1 gal jug,28,15.12,423.36
INV-2025-05,"Paper Towels, Roll",SUP-015,Supplies,Paper Goods,case of 12,46,44.34,2039.64
INV-2025-05,"Toilet Paper, Roll",SUP-016,Supplies,Paper Goods,case of 48,20,41.88,837.6
INV-2025-05,Butcher Paper Roll,SUP-017,Supplies,Paper Goods,roll,66,31.54,2081.64
INV-2025-05,Parchment Paper Sheets,SUP-018,Supplies,Paper Goods,box of 1000,71,38.53,2735.63
INV-2025-05,Plastic Wrap Roll,SUP-019,Supplies,Wrap/Film,roll,78,19.21,1498.38
INV-2025-05,Aluminum Foil Roll,SUP-020,Supplies,Wrap/Film,roll,81,31.46,2548.26
INV-2025-05,"Disposable Gloves, Nitrile",SUP-021,Supplies,Gloves,case of 1000,27,53.38,1441.26
